domain,wiki_count,wiki_total_cites,grok_count,grok_total_cites,domain:1,pc1
nature.com,8099.0,22382102.0,73801.0,44005756.0,nature.com,0.964534054690512
nature.org,237.0,22382102.0,1651.0,44005756.0,nature.org,0.808858945007468
naturecoasttimes.com,0.0,0.0,5.0,44005756.0,naturecoasttimes.com,0.287351677013139
naugatucktimes.com,0.0,0.0,1.0,44005756.0,naugatucktimes.com,0.310772098043417
nautil.us,167.0,22382102.0,428.0,44005756.0,nautil.us,0.837472221453016
navajotimes.com,115.0,22382102.0,141.0,44005756.0,navajotimes.com,0.512062357819041
navytimes.com,672.0,22382102.0,931.0,44005756.0,navytimes.com,0.851887659585054
nba.nbcsports.com,367.0,22382102.0,114.0,44005756.0,nba.nbcsports.com,0.725023615351311
nbc-2.com,113.0,22382102.0,19.0,44005756.0,nbc-2.com,0.540195469823282
nbc11news.com,21.0,22382102.0,1.0,44005756.0,nbc11news.com,0.891114107510963
nbc12.com,182.0,22382102.0,19.0,44005756.0,nbc12.com,0.695693033701054
nbc15.com,135.0,22382102.0,25.0,44005756.0,nbc15.com,0.700919224385714
nbc16.com,9.0,22382102.0,65.0,44005756.0,nbc16.com,0.633723925492384
nbc24.com,28.0,22382102.0,32.0,44005756.0,nbc24.com,0.711091152827009
nbc25news.com,50.0,22382102.0,6.0,44005756.0,nbc25news.com,0.716774812479036
nbc26.com,53.0,22382102.0,107.0,44005756.0,nbc26.com,0.698887020625181
nbc29.com,178.0,22382102.0,12.0,44005756.0,nbc29.com,0.645959515804345
nbc4i.com,332.0,22382102.0,250.0,44005756.0,nbc4i.com,0.625115184961301
nbcbayarea.com,878.0,22382102.0,1404.0,44005756.0,nbcbayarea.com,0.629958582225415
nbcboston.com,332.0,22382102.0,611.0,44005756.0,nbcboston.com,0.559234336331404
nbcchicago.com,1492.0,22382102.0,1762.0,44005756.0,nbcchicago.com,0.552615688445823
nbcconnecticut.com,330.0,22382102.0,681.0,44005756.0,nbcconnecticut.com,0.549997161141727
nbcdfw.com,911.0,22382102.0,1435.0,44005756.0,nbcdfw.com,0.570912458197727
nbclearn.com,8.0,22382102.0,0.0,0.0,nbclearn.com,0.598909713642671
nbclosangeles.com,1046.0,22382102.0,1686.0,44005756.0,nbclosangeles.com,0.801938042597468
nbcmiami.com,494.0,22382102.0,1077.0,44005756.0,nbcmiami.com,0.57194619974825
nbcmontana.com,106.0,22382102.0,190.0,44005756.0,nbcmontana.com,0.57194619974825
nbcnews.com,30227.0,22382102.0,46247.0,44005756.0,nbcnews.com,0.843937401226111
nbcnewyork.com,2180.0,22382102.0,1577.0,44005756.0,nbcnewyork.com,0.831406590643075
nbcpalmsprings.com,43.0,22382102.0,144.0,44005756.0,nbcpalmsprings.com,0.82696906016092
nbcphiladelphia.com,648.0,22382102.0,1309.0,44005756.0,nbcphiladelphia.com,0.883492022299128
nbcrightnow.com,86.0,22382102.0,223.0,44005756.0,nbcrightnow.com,0.741328191183735
nbcsandiego.com,676.0,22382102.0,1090.0,44005756.0,nbcsandiego.com,0.552615688445823
nbcsports.com,7871.0,22382102.0,6191.0,44005756.0,nbcsports.com,0.762377581102117
nbcsportswashington.com,11.0,22382102.0,2.0,44005756.0,nbcsportswashington.com,0.696112529686654
nbcwashington.com,990.0,22382102.0,1539.0,44005756.0,nbcwashington.com,0.787623172475012
nber.org,1260.0,22382102.0,28624.0,44005756.0,nber.org,0.911884947823762
ncarkansasnews.com,0.0,0.0,1.0,44005756.0,ncarkansasnews.com,0.287351677013139
ncbi.nlm.nih.gov,6179.0,22382102.0,145001.0,44005756.0,ncbi.nlm.nih.gov,0.864520007839811
nccivitas.org,3.0,22382102.0,25.0,44005756.0,nccivitas.org,0.549227398596091
ncdc.noaa.gov,4277.0,22382102.0,1452.0,44005756.0,ncdc.noaa.gov,0.909255758004368
ncfloridanews.com,0.0,0.0,8.0,44005756.0,ncfloridanews.com,0.359730594283597
ncic.nhs.uk,0.0,0.0,19.0,44005756.0,ncic.nhs.uk,0.5702923634705
nckentuckynews.com,0.0,0.0,2.0,44005756.0,nckentuckynews.com,0.430386623790036
ncminnesotanews.com,0.0,0.0,5.0,44005756.0,ncminnesotanews.com,0.614836162598871
ncnewsonline.com,37.0,22382102.0,96.0,44005756.0,ncnewsonline.com,0.843374316803737
ncnewspress.com,5.0,22382102.0,0.0,0.0,ncnewspress.com,0.599200073403383
ncpolicywatch.com,18.0,22382102.0,0.0,0.0,ncpolicywatch.com,0.546824030602477
ncregister.com,966.0,22382102.0,3637.0,44005756.0,ncregister.com,0.629259918980841
ncscooper.com,2.0,22382102.0,0.0,0.0,ncscooper.com,0.221583043388203
ncse.ngo,72.0,22382102.0,670.0,44005756.0,ncse.ngo,0.709042344576665
ncsl.org,647.0,22382102.0,3245.0,44005756.0,ncsl.org,0.92629107180748
nctennnews.com,0.0,0.0,1.0,44005756.0,nctennnews.com,0.695150892167273
ncwisconsinnews.com,0.0,0.0,3.0,44005756.0,ncwisconsinnews.com,0.371837946063917
nd-aktuell.de,50.0,22382102.0,73.0,44005756.0,nd-aktuell.de,0.698799850724305
ndr.de,568.0,22382102.0,205.0,44005756.0,ndr.de,0.578455258625987
ndtv.com,12710.0,22382102.0,27910.0,44005756.0,ndtv.com,0.71566391534787
nealabamanews.com,0.0,0.0,2.0,44005756.0,nealabamanews.com,0.359730594283597
nebraska.tv,34.0,22382102.0,92.0,44005756.0,nebraska.tv,0.722257795803294
necn.com,199.0,22382102.0,33.0,44005756.0,necn.com,0.790947602704414
nedallasnews.com,0.0,0.0,1.0,44005756.0,nedallasnews.com,0.543185183644295
needtoknow.news,0.0,0.0,1.0,44005756.0,needtoknow.news,0.152773615195317
nejm.org,251.0,22382102.0,5869.0,44005756.0,nejm.org,0.944319163489942
nekentuckynews.com,0.0,0.0,8.0,44005756.0,nekentuckynews.com,0.365359057819812
nelouisiananews.com,0.0,0.0,4.0,44005756.0,nelouisiananews.com,0.615186827126388
nelsonstar.com,48.0,22382102.0,68.0,44005756.0,nelsonstar.com,0.664764782140899
nemissnews.com,0.0,0.0,2.0,44005756.0,nemissnews.com,0.496324099563978
nenewyorktoday.com,0.0,0.0,4.0,44005756.0,nenewyorktoday.com,0.522663111824496
nenorthdakotanews.com,0.0,0.0,1.0,44005756.0,nenorthdakotanews.com,0.371863861634034
neonnettle.com,1.0,22382102.0,0.0,0.0,neonnettle.com,0.155305152331377
neopresse.com,2.0,22382102.0,0.0,0.0,neopresse.com,0.461024325345783
neoshodailynews.com,17.0,22382102.0,2.0,44005756.0,neoshodailynews.com,0.699034353220885
neozone.org,1.0,22382102.0,0.0,0.0,neozone.org,0.673020213922548
nepanhandlenews.com,0.0,0.0,1.0,44005756.0,nepanhandlenews.com,0.382439841588533
nerdist.com,1604.0,22382102.0,1429.0,44005756.0,nerdist.com,0.491838448727076
nesacramentonews.com,0.0,0.0,4.0,44005756.0,nesacramentonews.com,0.316249767393865
netdoctor.co.uk,56.0,22382102.0,14.0,44005756.0,netdoctor.co.uk,0.57152549470152
netdoktor.de,2.0,22382102.0,3.0,44005756.0,netdoktor.de,0.57152549470152
netherlandsnewslive.com,25.0,22382102.0,7.0,44005756.0,netherlandsnewslive.com,0.565990391294938
netnewsledger.com,26.0,22382102.0,57.0,44005756.0,netnewsledger.com,0.515510116666916
netzpolitik.org,59.0,22382102.0,55.0,44005756.0,netzpolitik.org,0.635393615228867
neuepresse.de,18.0,22382102.0,15.0,44005756.0,neuepresse.de,0.712628382610291
neues-deutschland.de,137.0,22382102.0,1.0,44005756.0,neues-deutschland.de,0.582096887748166
neurosciencenews.com,48.0,22382102.0,168.0,44005756.0,neurosciencenews.com,0.856408534065868
nevadaappeal.com,145.0,22382102.0,481.0,44005756.0,nevadaappeal.com,0.666335627788022
nevadacurrent.com,40.0,22382102.0,415.0,44005756.0,nevadacurrent.com,0.487028084703974
nevadaiowajournal.com,1.0,22382102.0,2.0,44005756.0,nevadaiowajournal.com,0.633723925492384
newagebd.net,656.0,22382102.0,2524.0,44005756.0,newagebd.net,0.481822272089667
newamerica.org,121.0,22382102.0,1331.0,44005756.0,newamerica.org,0.775429000335308
newarkadvertiser.co.uk,43.0,22382102.0,39.0,44005756.0,newarkadvertiser.co.uk,0.546185208330786
newarkadvocate.com,38.0,22382102.0,93.0,44005756.0,newarkadvocate.com,0.634212541876905
newarkpostonline.com,57.0,22382102.0,54.0,44005756.0,newarkpostonline.com,0.609340999307784
newatlas.com,832.0,22382102.0,1043.0,44005756.0,newatlas.com,0.856408534065868
newbernsj.com,51.0,22382102.0,61.0,44005756.0,newbernsj.com,0.874413109867053
newbostonpost.com,44.0,22382102.0,10.0,44005756.0,newbostonpost.com,0.655608579753031
newburyportnews.com,73.0,22382102.0,42.0,44005756.0,newburyportnews.com,0.640947675292515
newcastletoons.com,0.0,0.0,6.0,44005756.0,newcastletoons.com,0.762765344566223
newcoldwar.org,2.0,22382102.0,55.0,44005756.0,newcoldwar.org,0.532817847370555
newcriterion.com,173.0,22382102.0,1765.0,44005756.0,newcriterion.com,0.654054833427013
neweurope.eu,189.0,22382102.0,5.0,44005756.0,neweurope.eu,0.861719946860048
newhamburgindependent.ca,9.0,22382102.0,7.0,44005756.0,newhamburgindependent.ca,0.695673436423477
newhamrecorder.co.uk,162.0,22382102.0,130.0,44005756.0,newhamrecorder.co.uk,0.502587689715472
newhumanist.org.uk,86.0,22382102.0,353.0,44005756.0,newhumanist.org.uk,0.837472221453016
newidea.com.au,233.0,22382102.0,492.0,44005756.0,newidea.com.au,0.59154945555708
newideal.aynrand.org,2.0,22382102.0,317.0,44005756.0,newideal.aynrand.org,0.85256845073563
newint.org,215.0,22382102.0,384.0,44005756.0,newint.org,0.618407187882011
newisconsinnews.com,0.0,0.0,4.0,44005756.0,newisconsinnews.com,0.48135626209817
newjersey.news12.com,80.0,22382102.0,159.0,44005756.0,newjersey.news12.com,0.601372887903742
newjerseyglobe.com,1242.0,22382102.0,939.0,44005756.0,newjerseyglobe.com,0.647106138975186
newleftreview.org,204.0,22382102.0,2930.0,44005756.0,newleftreview.org,0.781110903071505
newmatilda.com,71.0,22382102.0,126.0,44005756.0,newmatilda.com,0.790099195850157
newnotizie.it,11.0,22382102.0,1.0,44005756.0,newnotizie.it,0.704546833736525
newobserveronline.com,3.0,22382102.0,0.0,0.0,newobserveronline.com,0.487038390043797
neworleanscitybusiness.com,19.0,22382102.0,189.0,44005756.0,neworleanscitybusiness.com,0.643031541674892
newpittsburghcourier.com,33.0,22382102.0,116.0,44005756.0,newpittsburghcourier.com,0.50196160640282
newpol.org,44.0,22382102.0,364.0,44005756.0,newpol.org,0.645521743966381
newportplaintalk.com,6.0,22382102.0,59.0,44005756.0,newportplaintalk.com,0.72809835884294
newportri.com,82.0,22382102.0,204.0,44005756.0,newportri.com,0.599200073403383
newrepublic.com,2790.0,22382102.0,2783.0,44005756.0,newrepublic.com,0.557480440607854
newrichmond-news.com,4.0,22382102.0,1.0,44005756.0,newrichmond-news.com,0.633138048432201
newrivervalleytimes.com,0.0,0.0,10.0,44005756.0,newrivervalleytimes.com,0.57533492677772
news-bulletin.com,17.0,22382102.0,35.0,44005756.0,news-bulletin.com,0.700859660706905
news-gazette.com,373.0,22382102.0,251.0,44005756.0,news-gazette.com,0.816946216297037
news-herald.com,288.0,22382102.0,391.0,44005756.0,news-herald.com,0.85282809463095
news-herald.net,2.0,22382102.0,9.0,44005756.0,news-herald.net,0.903193864975017
news-journal.com,128.0,22382102.0,48.0,44005756.0,news-journal.com,0.879015340541404
news-journalonline.com,492.0,22382102.0,740.0,44005756.0,news-journalonline.com,0.649059509496227
news-leader.com,373.0,22382102.0,526.0,44005756.0,news-leader.com,0.81633964127538
news-medical.net,278.0,22382102.0,1274.0,44005756.0,news-medical.net,0.52366978518076
news-press.com,314.0,22382102.0,454.0,44005756.0,news-press.com,0.594595975293141
news-sentinel.com,126.0,22382102.0,26.0,44005756.0,news-sentinel.com,0.762765344566223
news-star.com,15.0,22382102.0,10.0,44005756.0,news-star.com,0.735601541436833
news.abs-cbn.com,992.0,22382102.0,2874.0,44005756.0,news.abs-cbn.com,0.926504244994787
news.amomama.com,212.0,22382102.0,906.0,44005756.0,news.amomama.com,0.888055121582423
news.cn,370.0,22382102.0,206.0,44005756.0,news.cn,0.691128182520535
news.com.au,11918.0,22382102.0,9382.0,44005756.0,news.com.au,0.801452900871723
news.de,31.0,22382102.0,27.0,44005756.0,news.de,0.820619066967778
news.err.ee,1249.0,22382102.0,2562.0,44005756.0,news.err.ee,0.888055121582423
news.fidelityhouse.eu,5.0,22382102.0,3.0,44005756.0,news.fidelityhouse.eu,0.683964269300729
news.google.com,57152.0,22382102.0,23864.0,44005756.0,news.google.com,0.790638115976773
news.grabien.com,1.0,22382102.0,1.0,44005756.0,news.grabien.com,0.533264790206073
news.harvard.edu,1018.0,22382102.0,3336.0,44005756.0,news.harvard.edu,0.920857173139642
news.hjnews.com,22.0,22382102.0,7.0,44005756.0,news.hjnews.com,0.908620122011068
news.mongabay.com,603.0,22382102.0,7169.0,44005756.0,news.mongabay.com,0.776121263610561
news.sky.com,10092.0,22382102.0,6849.0,44005756.0,news.sky.com,0.866552955736256
news.trust.org,261.0,22382102.0,200.0,44005756.0,news.trust.org,0.840194095832554
news.wbfo.org,60.0,22382102.0,16.0,44005756.0,news.wbfo.org,0.840968806098179
news.yahoo.com,8622.0,22382102.0,3099.0,44005756.0,news.yahoo.com,0.816946216297037
news10.com,150.0,22382102.0,478.0,44005756.0,news10.com,0.552649667527312
news12.com,17.0,22382102.0,3.0,44005756.0,news12.com,0.61971234381701
news18.com,11268.0,22382102.0,14100.0,44005756.0,news18.com,0.287943335410797
news24.com,5305.0,22382102.0,6840.0,44005756.0,news24.com,0.871165064239559
news38.de,8.0,22382102.0,3.0,44005756.0,news38.de,0.641720322195277
news3lv.com,570.0,22382102.0,734.0,44005756.0,news3lv.com,0.710718027314781
news4jax.com,516.0,22382102.0,611.0,44005756.0,news4jax.com,0.723936131198234
news4sanantonio.com,175.0,22382102.0,276.0,44005756.0,news4sanantonio.com,0.509941076749434
news4teachers.de,2.0,22382102.0,25.0,44005756.0,news4teachers.de,0.606802292033508
news5cleveland.com,251.0,22382102.0,533.0,44005756.0,news5cleveland.com,0.716592462864005
news8000.com,36.0,22382102.0,134.0,44005756.0,news8000.com,0.641552220634921
news9.com,242.0,22382102.0,591.0,44005756.0,news9.com,0.862514176441806
newsadvance.com,230.0,22382102.0,98.0,44005756.0,newsadvance.com,0.590566901769865
newsaegis.com,5.0,22382102.0,9.0,44005756.0,newsaegis.com,0.723020018561951
newsandguts.com,3.0,22382102.0,0.0,0.0,newsandguts.com,0.605424731145787
newsandsentinel.com,67.0,22382102.0,194.0,44005756.0,newsandsentinel.com,0.787623172475012
newsandstar.co.uk,486.0,22382102.0,416.0,44005756.0,newsandstar.co.uk,0.607619071681453
newsandtribune.com,69.0,22382102.0,47.0,44005756.0,newsandtribune.com,0.601952330135495
newsargus.com,8.0,22382102.0,55.0,44005756.0,newsargus.com,0.57108633245108
newsbiscuit.com,0.0,0.0,1.0,44005756.0,newsbiscuit.com,0.360333409315411
newsblaze.com,0.0,0.0,23.0,44005756.0,newsblaze.com,0.288838178669305
newsbreak.com,1.0,22382102.0,760.0,44005756.0,newsbreak.com,0.411188765089231
newsbud.com,4.0,22382102.0,0.0,0.0,newsbud.com,0.258107639406907
newsbusters.org,6.0,22382102.0,277.0,44005756.0,newsbusters.org,0.434315848944785
newscenter1.tv,24.0,22382102.0,21.0,44005756.0,newscenter1.tv,0.683893945995561
newscentermaine.com,214.0,22382102.0,444.0,44005756.0,newscentermaine.com,0.826834198810173
newschannel10.com,65.0,22382102.0,154.0,44005756.0,newschannel10.com,0.642734546051654
newschannel20.com,39.0,22382102.0,101.0,44005756.0,newschannel20.com,0.725755792152959
newschannel5.com,369.0,22382102.0,467.0,44005756.0,newschannel5.com,0.862892439758241
newschannel6now.com,20.0,22382102.0,41.0,44005756.0,newschannel6now.com,0.654560634148503
newschannel9.com,98.0,22382102.0,215.0,44005756.0,newschannel9.com,0.636197307148906
newschief.com,16.0,22382102.0,8.0,44005756.0,newschief.com,0.609650056276903
newscientist.com,3666.0,22382102.0,3005.0,44005756.0,newscientist.com,0.935582630250769
newsday.com,4883.0,22382102.0,3273.0,44005756.0,newsday.com,0.873614092260934
newsdeeply.com,37.0,22382102.0,1.0,44005756.0,newsdeeply.com,0.799649853780606
newsela.com,2.0,22382102.0,4.0,44005756.0,newsela.com,0.846599695927025
newser.com,169.0,22382102.0,35.0,44005756.0,newser.com,0.864590563154452
newsexaminer.com,2.0,22382102.0,1.0,44005756.0,newsexaminer.com,0.62238023750962
newsguardtech.com,22.0,22382102.0,83.0,44005756.0,newsguardtech.com,0.863075188175384
newsherald.com,96.0,22382102.0,144.0,44005756.0,newsherald.com,0.695942130393627
newshounds.us,6.0,22382102.0,0.0,0.0,newshounds.us,0.589674107067996
newsite.thehindu.com,1.0,22382102.0,1.0,44005756.0,newsite.thehindu.com,0.833844580813691
newslanded.com,1.0,22382102.0,0.0,0.0,newslanded.com,0.734086944548371
newsleader.com,66.0,22382102.0,175.0,44005756.0,newsleader.com,0.594595975293141
newsletter.co.uk,742.0,22382102.0,1601.0,44005756.0,newsletter.co.uk,0.590071954555491
newsmaven.io,51.0,22382102.0,2.0,44005756.0,newsmaven.io,0.668271133133525
newsmax.com,6.0,22382102.0,281.0,44005756.0,newsmax.com,0.287207804375952
newsminer.com,129.0,22382102.0,123.0,44005756.0,newsminer.com,0.553529501159815
newsnationnow.com,159.0,22382102.0,1017.0,44005756.0,newsnationnow.com,0.946742643739216
newsner.com,11.0,22382102.0,44.0,44005756.0,newsner.com,0.544924636085396
newsnow.co.uk,4.0,22382102.0,5.0,44005756.0,newsnow.co.uk,0.777827174468062
newsobserver.com,2277.0,22382102.0,1788.0,44005756.0,newsobserver.com,0.816946216297037
newsok.com,1589.0,22382102.0,528.0,44005756.0,newsok.com,0.631031922852167
newson6.com,275.0,22382102.0,797.0,44005756.0,newson6.com,0.5702923634705
newsone.com,201.0,22382102.0,209.0,44005756.0,newsone.com,0.611962467141919
newsoptimist.ca,24.0,22382102.0,8.0,44005756.0,newsoptimist.ca,0.905833875771101
newspress.com,34.0,22382102.0,20.0,44005756.0,newspress.com,0.437174455178945
newspressnow.com,84.0,22382102.0,46.0,44005756.0,newspressnow.com,0.609340999307784
newsrepublican.com,3.0,22382102.0,3.0,44005756.0,newsrepublican.com,0.647285667719353
newsrescue.com,5.0,22382102.0,0.0,0.0,newsrescue.com,0.427111706156893
newsroom.clevelandclinic.org,6.0,22382102.0,79.0,44005756.0,newsroom.clevelandclinic.org,0.530728739538066
newsshopper.co.uk,754.0,22382102.0,717.0,44005756.0,newsshopper.co.uk,0.518656385101639
newstalkkzrg.com,17.0,22382102.0,30.0,44005756.0,newstalkkzrg.com,0.609340999307784
newstarget.com,0.0,0.0,3.0,44005756.0,newstarget.com,0.0723314494829261
newstatesman.com,4467.0,22382102.0,5085.0,44005756.0,newstatesman.com,0.69793826898008
newstbt.com,1.0,22382102.0,0.0,0.0,newstbt.com,0.69167545984279
newsthump.com,0.0,0.0,1.0,44005756.0,newsthump.com,0.537952976288792
newstimes.com,333.0,22382102.0,611.0,44005756.0,newstimes.com,0.796667623537208
newstopicnews.com,1.0,22382102.0,6.0,44005756.0,newstopicnews.com,0.701434785288084
newstrib.com,13.0,22382102.0,3.0,44005756.0,newstrib.com,0.69128880497408
newstribune.com,71.0,22382102.0,207.0,44005756.0,newstribune.com,0.609340999307784
newstribune.info,4.0,22382102.0,1.0,44005756.0,newstribune.info,0.717026463160687
newsvirginian.com,7.0,22382102.0,9.0,44005756.0,newsvirginian.com,0.478196560173365
newswatchman.com,3.0,22382102.0,23.0,44005756.0,newswatchman.com,0.813830520532785
newsweek.com,13135.0,22382102.0,20953.0,44005756.0,newsweek.com,0.81846380864247
newswest9.com,44.0,22382102.0,109.0,44005756.0,newswest9.com,0.609650056276903
newswithviews.com,13.0,22382102.0,17.0,44005756.0,newswithviews.com,0.240975777627046
newsy.com,50.0,22382102.0,3.0,44005756.0,newsy.com,0.880468095612466
newtondailynews.com,20.0,22382102.0,23.0,44005756.0,newtondailynews.com,0.609340999307784
newwestrecord.ca,27.0,22382102.0,12.0,44005756.0,newwestrecord.ca,0.688765044947018
newyork.cbslocal.com,1307.0,22382102.0,218.0,44005756.0,newyork.cbslocal.com,0.71975157838504
newyorker.com,15710.0,22382102.0,22923.0,44005756.0,newyorker.com,0.663452052897644
newyorkupstate.com,207.0,22382102.0,169.0,44005756.0,newyorkupstate.com,0.672490430305278
newzeal.blogspot.com,0.0,0.0,3.0,44005756.0,newzeal.blogspot.com,0.627917824408744
newzjunky.com,1.0,22382102.0,4.0,44005756.0,newzjunky.com,0.854972355439677
nextavenue.org,17.0,22382102.0,98.0,44005756.0,nextavenue.org,0.777827174468062
nextbigfuture.com,162.0,22382102.0,254.0,44005756.0,nextbigfuture.com,0.853808233638737
nextgov.com,95.0,22382102.0,512.0,44005756.0,nextgov.com,0.846579355704652
nextquotidiano.it,23.0,22382102.0,10.0,44005756.0,nextquotidiano.it,0.769904442548961
nextshark.com,184.0,22382102.0,478.0,44005756.0,nextshark.com,0.552734415457161
nfl.nbcsports.com,1.0,22382102.0,0.0,0.0,nfl.nbcsports.com,0.666944751917749
nflmocks.com,23.0,22382102.0,29.0,44005756.0,nflmocks.com,0.704154703395624
nflspinzone.com,27.0,22382102.0,30.0,44005756.0,nflspinzone.com,0.592368853404979
